-218.3331,6.3949,-188.8239
-219.2244,6.3964,-187.5760
-220.1168,6.4000,-186.3282
-221.0064,6.4062,-185.0783
-221.8977,6.4152,-183.8278
-222.7906,6.4264,-182.5750
-223.6821,6.4391,-181.3183
-224.5731,6.4520,-180.0583
-225.4591,6.4646,-178.7932
-226.3440,6.4763,-177.5246
-227.2284,6.4871,-176.2529
-228.1105,6.4978,-174.9790
-228.9917,6.5092,-173.7038
-229.8689,6.5220,-172.4241
-230.7439,6.5364,-171.1392
-231.6143,6.5522,-169.8463
-232.4838,6.5687,-168.5461
-233.3542,6.5854,-167.2415
-234.2207,6.6020,-165.9303
-235.0872,6.6186,-164.6158
-235.9503,6.6354,-163.2963
-236.8150,6.6525,-161.9775
-237.6744,6.6698,-160.6613
-238.5258,6.6869,-159.3548
-239.3678,6.7045,-158.0585
-240.1987,6.7230,-156.7742
-241.0188,6.7429,-155.5030
-241.8282,6.7637,-154.2457
-242.7104,6.7875,-152.8810
-243.5821,6.8118,-151.5323
-244.4445,6.8365,-150.1996
-245.2942,6.8619,-148.8837
-246.1325,6.8880,-147.5875
-246.9605,6.9143,-146.3055
-247.7765,6.9409,-145.0401
-248.6493,6.9707,-143.6779
-249.5065,7.0010,-142.3390
-250.3464,7.0317,-141.0178
-251.1745,7.0615,-139.7145
-251.9867,7.0910,-138.4290
-252.7840,7.1204,-137.1661
-253.5633,7.1496,-135.9248
-254.3893,7.1807,-134.6071
-255.1915,7.2117,-133.3170
-255.9778,7.2436,-132.0524
-256.7495,7.2751,-130.8040
-257.5101,7.3066,-129.5739
-258.2593,7.3373,-128.3575
-258.9956,7.3682,-127.1634
-259.7768,7.4018,-125.8927
-260.5479,7.4354,-124.6405
-261.3094,7.4689,-123.3975
-262.0683,7.5016,-122.1631
-262.8189,7.5333,-120.9364
-263.5594,7.5644,-119.7233
-264.2933,7.5949,-118.5205
-265.0169,7.6256,-117.3252
-265.7354,7.6561,-116.1352
-266.5021,7.6878,-114.8585
-267.2772,7.7184,-113.5951
-268.0380,7.7479,-112.3294
-268.7646,7.7752,-111.0493
-269.4657,7.8000,-109.7560
-270.1670,7.8230,-108.4562
-270.8530,7.8440,-107.1437
-271.5114,7.8646,-105.8179
-272.0520,7.8858,-104.4599
-272.4309,7.9084,-103.0661
-272.7778,7.9322,-101.6607
-273.0802,7.9564,-100.2435
-273.3484,7.9790,-98.8198
-273.5839,8.0011,-97.3990
-273.7852,8.0213,-95.9776
-273.9575,8.0411,-94.5617
-274.0989,8.0596,-93.1461
-274.2155,8.0768,-91.7334
-274.2957,8.0910,-90.3175
-274.3543,8.1056,-88.8171
-274.3715,8.1183,-87.3201
-274.3582,8.1325,-85.8403
-274.3018,8.1475,-84.3651
-274.2077,8.1627,-82.8984
-274.0737,8.1782,-81.4406
-273.8877,8.1933,-79.9955
-273.6508,8.2088,-78.5690
-273.3603,8.2247,-77.1625
-273.0165,8.2431,-75.7853
-272.6344,8.2627,-74.4238
-272.2153,8.2822,-73.0785
-271.7583,8.3013,-71.7568
-271.2745,8.3206,-70.4577
-270.7625,8.3385,-69.1702
-270.2277,8.3547,-67.9038
-269.6691,8.3684,-66.6554
-269.0446,8.3802,-65.3480
-268.4010,8.3883,-64.0616
-267.7390,8.3944,-62.8065
-267.0536,8.3976,-61.5675
-266.3378,8.3966,-60.3504
-265.6061,8.3926,-59.1607
-264.8517,8.3847,-57.9896
-264.0783,8.3745,-56.8510
-263.2727,8.3620,-55.7427
-262.4371,8.3469,-54.6629
-261.5700,8.3280,-53.6128
-260.6684,8.3029,-52.5847
-259.6773,8.2699,-51.5375
-258.6710,8.2306,-50.5265
-257.6417,8.1849,-49.5505
-256.5903,8.1347,-48.6283
-255.5315,8.0818,-47.7385
-254.4709,8.0292,-46.8919
-253.3961,7.9792,-46.0954
-252.3184,7.9335,-45.3332
-251.2285,7.8918,-44.5977
-250.1115,7.8516,-43.8925
-248.9805,7.8109,-43.2053
-247.7709,7.7674,-42.5033
-246.5458,7.7223,-41.8428
-245.3070,7.6739,-41.1905
-244.0388,7.6196,-40.5729
-242.7568,7.5575,-39.9693
-241.4531,7.4871,-39.4074
-240.1490,7.4101,-38.8672
-238.8340,7.3289,-38.3792
-237.5095,7.2443,-37.9177
-236.1671,7.1583,-37.5136
-234.8101,7.0721,-37.1352
-233.4151,6.9828,-36.8097
-231.9986,6.8904,-36.5051
-230.5514,6.7931,-36.2590
-229.0779,6.6897,-36.0490
-227.6631,6.5876,-35.8701
-226.2184,6.4805,-35.7456
-224.7481,6.3676,-35.6336
-223.2577,6.2487,-35.5782
-221.7468,6.1240,-35.5338
-220.2193,5.9936,-35.5510
-218.7628,5.8649,-35.6012
-217.2885,5.7317,-35.6590
-215.8041,5.5943,-35.7767
-214.3097,5.4546,-35.9302
-212.8017,5.3152,-36.0984
-211.2871,5.1769,-36.3338
-209.7522,5.0371,-36.5853
-208.3064,4.9039,-36.8867
-206.8541,4.7701,-37.2233
-205.3939,4.6370,-37.5799
-203.9417,4.5065,-38.0030
-202.4880,4.3817,-38.4534
-201.0490,4.2635,-38.9793
-199.6083,4.1506,-39.5360
-198.1904,4.0435,-40.1679
-196.7933,3.9420,-40.8594
-195.4197,3.8456,-41.6094
-194.0792,3.7530,-42.4298
-192.8486,3.6679,-43.2474
-191.6441,3.5840,-44.1108
-190.4698,3.5018,-45.0179
-189.3137,3.4188,-45.9557
-188.1742,3.3337,-46.9230
-187.0551,3.2454,-47.9141
-185.9631,3.1574,-48.9228
-184.8909,3.0704,-49.9497
-183.8384,2.9863,-50.9913
-182.7961,2.9011,-52.0529
-181.7671,2.8115,-53.1328
-180.7680,2.7250,-54.2157
-179.7833,2.6421,-55.3134
-178.8127,2.5605,-56.4334
-177.8553,2.4781,-57.5728
-176.9202,2.3988,-58.7329
-176.0167,2.3217,-59.9423
-175.1251,2.2442,-61.1918
-174.2245,2.1677,-62.4750
-173.3040,2.0913,-63.7827
-172.3619,2.0147,-65.1127
-171.4618,1.9430,-66.3835
-170.5451,1.8722,-67.6812
-169.6078,1.8035,-68.9985
-168.6490,1.7365,-70.3255
-167.6502,1.6715,-71.6438
-166.5906,1.6069,-72.9174
-165.4610,1.5428,-74.1397
-164.2890,1.4779,-75.3268
-163.0927,1.4131,-76.5130
-161.8608,1.3490,-77.6832
-160.5989,1.2854,-78.8332
-159.2948,1.2245,-79.9641
-157.9667,1.1660,-81.0745
-156.6189,1.1096,-82.1633
-155.2464,1.0548,-83.2270
-153.8550,1.0007,-84.2701
-152.4381,0.9478,-85.2919
-150.9922,0.8968,-86.2879
-149.5281,0.8472,-87.2612
-148.0458,0.7986,-88.2079
-146.5458,0.7500,-89.1294
-145.0146,0.7020,-90.0223
-143.4586,0.6553,-90.8891
-141.8788,0.6101,-91.7254
-140.2683,0.5677,-92.5303
-138.6330,0.5280,-93.2923
-136.9820,0.4901,-94.0061
-135.3142,0.4531,-94.6738
-133.6275,0.4172,-95.3098
-131.9206,0.3829,-95.9085
-130.3250,0.3518,-96.4320
-128.7136,0.3224,-96.9264
-127.0895,0.2943,-97.3817
-125.4566,0.2680,-97.8110
-123.8118,0.2435,-98.2088
-122.1551,0.2211,-98.5701
-120.4958,0.2004,-98.9061
-118.8339,0.1809,-99.2168
-117.1548,0.1633,-99.4963
-115.4760,0.1469,-99.7501
-113.7951,0.1316,-99.9747
-112.0991,0.1175,-100.1637
-110.3937,0.1048,-100.3209
-108.6856,0.0936,-100.4349
-106.9744,0.0832,-100.4990
-105.2436,0.0756,-100.5257
-103.5175,0.0702,-100.5118
-101.8027,0.0662,-100.4612
-100.0835,0.0641,-100.3708
-98.3774,0.0619,-100.2524
-96.6673,0.0611,-100.1013
-94.9885,0.0591,-99.9109
-93.2938,0.0579,-99.6924
-91.5875,0.0592,-99.4351
-89.8867,0.0643,-99.1518
-88.2020,0.0727,-98.8444
-86.5193,0.0847,-98.4979
-84.8588,0.0989,-98.1244
-83.2240,0.1138,-97.7209
-81.6057,0.1282,-97.2767
-79.9837,0.1433,-96.8000
-78.3695,0.1602,-96.2744
-76.7826,0.1776,-95.7208
-75.2035,0.1956,-95.1403
-73.6334,0.2135,-94.5290
-72.0698,0.2323,-93.8911
-70.5288,0.2511,-93.2278
-68.9933,0.2704,-92.5306
-67.4628,0.2910,-91.8062
-65.9385,0.3149,-91.0463
-64.4254,0.3430,-90.2504
-62.9309,0.3754,-89.4156
-61.4574,0.4112,-88.5609
-60.0010,0.4494,-87.6801
-58.5694,0.4888,-86.7658
-57.1544,0.5288,-85.8262
-55.7575,0.5689,-84.8557
-54.3789,0.6094,-83.8464
-53.0125,0.6511,-82.8099
-51.6658,0.6938,-81.7421
-50.3420,0.7376,-80.6366
-49.0345,0.7824,-79.5062
-47.7396,0.8298,-78.3480
-46.4764,0.8776,-77.1639
-45.2300,0.9267,-75.9534
-44.1035,0.9710,-74.8140
-43.0035,1.0147,-73.6454
-41.9191,1.0571,-72.4653
-40.8637,1.0983,-71.2516
-39.8299,1.1384,-70.0154
-38.8043,1.1782,-68.7707
-37.7733,1.2183,-67.5359
-36.7392,1.2583,-66.3110
-35.7072,1.2980,-65.0884
-34.6852,1.3367,-63.8598
-33.6955,1.3747,-62.5984
-32.7287,1.4110,-61.3192
-31.7603,1.4451,-60.0446
-30.7549,1.4770,-58.8094
-29.7389,1.5078,-57.5912
-28.7352,1.5390,-56.3699
-27.7624,1.5715,-55.1252
-26.8309,1.6055,-53.8470
-25.9144,1.6386,-52.5619
-24.9807,1.6724,-51.2969
-24.0396,1.7060,-50.0403
-23.0853,1.7400,-48.7937
-22.1236,1.7742,-47.5479
-21.1514,1.8087,-46.3054
-20.1601,1.8439,-45.0743
-19.1622,1.8789,-43.8431
-18.1419,1.9129,-42.6271
-17.1166,1.9458,-41.4111
-16.0700,1.9779,-40.2094
-15.0179,2.0100,-39.0079
-13.9443,2.0412,-37.8215
-12.8660,2.0731,-36.6350
-11.7667,2.1075,-35.4642
-10.6614,2.1423,-34.2933
-9.5348,2.1761,-33.1373
-8.4007,2.2070,-31.9830
-7.2525,2.2352,-30.8385
-6.0827,2.2617,-29.7104
-4.9086,2.2893,-28.5846
-3.8176,2.3165,-27.5649
-2.7221,2.3434,-26.5448
-1.6116,2.3690,-25.5348
-0.4985,2.3920,-24.5217
0.6265,2.4143,-23.5172
1.7554,2.4374,-22.5124
2.9059,2.4604,-21.5263
4.0666,2.4822,-20.5454
5.2477,2.5022,-19.5825
6.4346,2.5210,-18.6219
7.6339,2.5409,-17.6727
8.8386,2.5613,-16.7251
10.0574,2.5814,-15.7902
11.2831,2.6003,-14.8591
12.5236,2.6181,-13.9427
13.7709,2.6347,-13.0308
15.0302,2.6499,-12.1309
16.2937,2.6646,-11.2352
17.5681,2.6794,-10.3517
18.8485,2.6941,-9.4725
20.1419,2.7076,-8.6058
21.4411,2.7200,-7.7434
22.7535,2.7330,-6.8961
24.0726,2.7488,-6.0561
25.4068,2.7667,-5.2306
26.7489,2.7845,-4.4093
28.1054,2.8000,-3.6008
29.4681,2.8140,-2.7977
30.8435,2.8284,-2.0097
32.2249,2.8438,-1.2284
33.6186,2.8589,-0.4614
35.0201,2.8725,0.2998
36.4332,2.8850,1.0465
37.8527,2.8964,1.7851
39.2821,2.9075,2.5071
40.7173,2.9186,3.2191
42.1613,2.9296,3.9177
43.6109,2.9409,4.6079
45.0692,2.9521,5.2858
46.5333,2.9634,5.9549
48.0092,2.9746,6.6043
49.4921,2.9861,7.2417
50.9762,2.9976,7.8787
52.4527,3.0090,8.5343
53.9282,3.0197,9.1979
55.2730,3.0289,9.7942
56.6255,3.0377,10.3813
57.9856,3.0462,10.9541
59.3498,3.0546,11.5195
60.7177,3.0629,12.0800
62.0917,3.0713,12.6291
63.4708,3.0796,13.1708
64.8552,3.0873,13.7068
66.2381,3.0946,14.2479
67.6136,3.1025,14.8002
68.9961,3.1119,15.3327
70.4058,3.1226,15.8042
71.8396,3.1333,16.2326
73.2967,3.1426,16.6118
74.7560,3.1504,16.9772
76.2104,3.1579,17.3407
77.6642,3.1662,17.6896
79.1215,3.1748,18.0299
80.5786,3.1848,18.3557
82.0373,3.1955,18.6774
83.4995,3.2073,18.9837
84.9648,3.2199,19.2800
86.4363,3.2335,19.5427
87.9080,3.2490,19.7861
89.3805,3.2666,20.0190
90.8568,3.2858,20.2427
92.3344,3.3064,20.4620
93.8137,3.3283,20.6746
95.2972,3.3513,20.8729
96.7838,3.3752,21.0609
98.2761,3.3997,21.2326
99.7729,3.4242,21.3960
101.2742,3.4484,21.5445
102.7768,3.4726,21.6846
104.2798,3.4970,21.8090
105.7830,3.5220,21.9276
107.2883,3.5476,22.0350
108.7962,3.5738,22.1380
110.3055,3.6010,22.2281
111.8172,3.6297,22.3100
113.3324,3.6598,22.3839
114.8544,3.6909,22.4479
116.3797,3.7229,22.5118
117.9092,3.7560,22.5758
119.4429,3.7907,22.6396
120.9818,3.8274,22.7001
122.5283,3.8660,22.7606
124.0844,3.9057,22.8168
125.6519,3.9456,22.8743
127.2258,3.9858,22.9331
128.8085,4.0261,22.9916
130.3979,4.0664,23.0521
131.9958,4.1061,23.1124
133.6002,4.1451,23.1753
135.2029,4.1843,23.2385
136.8036,4.2246,23.2996
138.4016,4.2663,23.3622
139.9970,4.3107,23.4228
141.5922,4.3579,23.4851
143.1888,4.4077,23.5456
144.7903,4.4594,23.6085
146.3994,4.5118,23.6718
148.0148,4.5634,23.7335
149.6306,4.6144,23.7971
151.2464,4.6657,23.8608
152.8631,4.7177,23.9226
154.4810,4.7713,23.9866
156.1006,4.8273,24.0483
157.7249,4.8856,24.1123
159.3539,4.9452,24.1744
160.9866,5.0048,24.2388
162.6219,5.0637,24.3012
164.2589,5.1213,24.3659
165.8959,5.1778,24.4286
167.5339,5.2348,24.4936
169.1749,5.2928,24.5568
170.8153,5.3533,24.6225
172.4566,5.4166,24.6858
174.0993,5.4823,24.7519
175.5807,5.5433,24.8094
177.0672,5.6055,24.8672
178.5544,5.6699,24.9282
180.0419,5.7377,24.9869
181.5296,5.8091,25.0486
183.0221,5.8838,25.1078
184.5216,5.9603,25.1675
186.0272,6.0361,25.2309
187.5354,6.1087,25.2919
189.0404,6.1770,25.3562
190.5411,6.2419,25.4174
192.0374,6.3055,25.4788
193.5279,6.3697,25.5429
195.0166,6.4355,25.6044
196.5049,6.5033,25.6688
197.9944,6.5729,25.7305
199.4898,6.6435,25.7951
200.9849,6.7157,25.8574
202.4819,6.7902,25.9226
203.9871,6.8658,25.9853
205.4953,6.9423,26.0509
207.0133,7.0182,26.1142
208.5352,7.0935,26.1804
210.0629,7.1674,26.2440
211.5931,7.2402,26.3109
213.1268,7.3122,26.3749
214.6642,7.3838,26.4390
216.2053,7.4555,26.5063
217.7493,7.5278,26.5706
219.2948,7.6006,26.6349
220.8414,7.6733,26.7025
222.3890,7.7455,26.7670
223.9376,7.8166,26.8347
225.4873,7.8865,26.8994
227.0381,7.9548,26.9675
228.5912,8.0214,27.0327
230.1460,8.0862,27.1011
231.7030,8.1498,27.1668
233.2616,8.2128,27.2354
234.8222,8.2764,27.3012
236.3838,8.3410,27.3695
237.9465,8.4067,27.4352
239.5090,8.4730,27.5006
241.0705,8.5393,27.5685
242.6309,8.6055,27.6334
244.1912,8.6712,27.7008
245.7515,8.7366,27.7653
247.3130,8.8016,27.8325
248.8758,8.8655,27.8969
