X,Y,Z,throttle,brake,steer,speed,position,lap_time
641.18,0.95,-66.92,1.0,0.0,-10.89,132.65,0.761,49857.0
641.84,0.8,-69.12,1.0,0.0,-11.07,133.16,0.762,49920.0
642.49,0.64,-71.35,1.0,0.0,-8.05,133.61,0.763,49983.0
643.14,0.46,-73.59,1.0,0.0,-5.45,134.12,0.764,50046.0
643.8,0.29,-75.84,1.0,0.0,-5.58,134.58,0.765,50109.0
644.47,0.11,-78.09,1.0,0.0,-4.36,135.07,0.766,50172.0
645.15,-0.07,-80.35,1.0,0.0,-0.94,135.59,0.767,50235.0
645.81,-0.26,-82.62,1.0,0.0,0.0,136.08,0.768,50298.0
646.44,-0.42,-84.68,1.0,0.0,-0.13,136.52,0.769,50355.0
647.14,-0.58,-86.97,1.0,0.0,3.91,137.01,0.77,50418.0
647.82,-0.75,-89.14,1.0,0.0,10.17,137.43,0.771,50478.0
648.52,-0.91,-91.45,0.52,0.3,16.25,137.81,0.772,50541.0
649.15,-1.06,-93.52,0.0,1.0,13.99,136.66,0.773,50598.0
649.83,-1.25,-95.79,0.0,1.0,3.19,134.83,0.774,50661.0
650.51,-1.41,-98.03,0.8,1.0,-3.11,132.59,0.775,50724.0
651.16,-1.59,-100.25,0.8,1.0,2.79,130.11,0.776,50787.0
651.8,-1.75,-102.4,0.31,1.0,10.03,127.72,0.777,50850.0
652.46,-1.91,-104.72,0.0,1.0,11.84,125.08,0.778,50919.0
653.07,-2.08,-106.92,0.0,1.0,12.42,122.45,0.779,50985.0
653.67,-2.23,-109.15,0.0,0.5,15.61,119.63,0.78,51054.0
654.24,-2.42,-111.48,0.0,0.19,24.75,118.22,0.781,51126.0
654.78,-2.6,-113.77,0.0,0.13,29.7,117.14,0.782,51198.0
655.26,-2.8,-116.07,0.0,0.11,36.22,116.3,0.783,51270.0
655.7,-2.98,-118.36,0.0,0.06,48.51,115.53,0.784,51342.0
656.09,-3.17,-120.64,0.0,0.06,59.85,114.79,0.785,51414.0
656.42,-3.36,-122.91,0.0,0.06,68.08,114.04,0.786,51486.0
656.69,-3.55,-125.18,0.0,0.1,69.52,113.25,0.787,51558.0
656.92,-3.74,-127.43,0.0,0.14,70.65,112.32,0.788,51630.0
657.09,-3.94,-129.76,0.0,0.18,72.9,111.25,0.789,51705.0
657.21,-4.14,-132.17,0.0,0.22,82.08,110.03,0.79,51783.0
657.26,-4.32,-134.37,0.0,0.24,93.42,108.76,0.791,51855.0
657.25,-4.53,-136.81,0.0,0.21,102.96,107.26,0.792,51936.0
657.18,-4.71,-139.04,0.0,0.08,113.13,105.99,0.793,52011.0
657.04,-4.89,-141.34,0.0,0.02,123.21,104.97,0.794,52089.0
656.83,-5.08,-143.7,0.0,0.0,129.15,104.07,0.795,52170.0
656.56,-5.26,-146.03,0.0,0.0,131.85,103.23,0.796,52251.0
656.22,-5.45,-148.33,0.0,0.0,135.23,102.45,0.797,52332.0
655.83,-5.64,-150.6,0.0,0.0,142.79,101.75,0.798,52413.0
655.39,-5.84,-152.85,0.22,0.0,151.56,101.12,0.799,52494.0
654.87,-6.03,-155.15,0.96,0.0,153.9,100.89,0.8,52578.0
654.31,-6.21,-157.36,1.0,0.0,151.24,101.17,0.801,52659.0
653.62,-6.38,-159.73,1.0,0.0,151.33,101.42,0.802,52746.0
652.88,-6.51,-161.91,1.0,0.0,151.33,101.62,0.803,52827.0
652.02,-6.63,-164.15,1.0,0.0,148.32,101.67,0.804,52911.0
651.02,-6.72,-166.44,1.0,0.0,136.49,101.7,0.805,52998.0
650.01,-6.8,-168.52,1.0,0.0,127.93,101.83,0.806,53079.0
648.88,-6.88,-170.65,1.0,0.0,122.08,102.04,0.807,53163.0
647.73,-6.94,-172.67,1.0,0.0,107.5,102.3,0.808,53244.0
646.42,-7.0,-174.8,1.0,0.0,80.64,102.63,0.809,53331.0
645.14,-7.07,-176.75,1.0,0.0,65.25,103.0,0.81,53412.0
643.8,-7.13,-178.68,1.0,0.0,57.83,103.39,0.811,53493.0
642.41,-7.2,-180.57,1.0,0.0,56.7,103.82,0.812,53574.0
640.9,-7.27,-182.49,1.0,0.0,57.55,104.26,0.813,53658.0
639.38,-7.34,-184.32,1.0,0.0,57.42,104.67,0.814,53739.0
637.81,-7.41,-186.1,1.0,0.0,57.6,105.08,0.815,53820.0
636.17,-7.48,-187.84,1.0,0.0,56.65,105.46,0.816,53901.0
634.47,-7.55,-189.55,1.0,0.0,53.95,105.87,0.817,53982.0
632.67,-7.61,-191.26,1.0,0.0,51.71,106.24,0.818,54066.0
630.99,-7.68,-192.75,1.0,0.0,49.81,106.56,0.819,54141.0
629.14,-7.73,-194.32,1.0,0.0,45.36,106.92,0.82,54222.0
627.26,-7.82,-195.85,1.0,0.0,34.6,107.25,0.821,54303.0
625.37,-7.89,-197.27,1.0,0.0,19.12,107.71,0.822,54381.0
623.42,-7.94,-198.71,1.0,0.0,4.95,108.2,0.823,54462.0
621.53,-8.02,-200.01,1.0,0.0,0.09,108.66,0.824,54537.0
619.6,-8.07,-201.33,1.0,0.0,2.74,109.23,0.825,54615.0
617.52,-8.14,-202.68,1.0,0.0,3.73,109.8,0.826,54696.0
615.65,-8.2,-203.85,1.0,0.0,5.98,110.35,0.827,54768.0
613.52,-8.28,-205.14,1.0,0.0,8.68,111.0,0.828,54849.0
611.58,-8.37,-206.28,1.0,0.0,12.51,111.53,0.829,54921.0
609.59,-8.4,-207.46,1.0,0.0,17.37,112.18,0.83,54996.0
607.44,-8.48,-208.66,1.0,0.0,22.36,112.78,0.831,55074.0
605.49,-8.51,-209.77,1.0,0.0,22.18,113.31,0.832,55146.0
603.45,-8.57,-210.85,1.0,0.0,20.11,113.82,0.833,55218.0
601.37,-8.6,-211.97,1.0,0.0,21.73,114.39,0.834,55293.0
599.28,-8.65,-213.01,1.0,0.0,23.44,114.83,0.835,55365.0
597.22,-8.7,-214.01,1.0,0.0,22.95,115.36,0.836,55437.0
595.14,-8.74,-215.04,1.0,0.0,18.27,115.88,0.837,55509.0
593.0,-8.8,-216.02,1.0,0.0,15.26,116.36,0.838,55581.0
590.89,-8.83,-216.98,1.0,0.0,13.59,116.91,0.839,55653.0
588.72,-8.88,-217.9,1.0,0.0,12.82,117.46,0.84,55725.0
586.54,-8.91,-218.82,1.0,0.0,10.53,117.91,0.841,55797.0
584.34,-8.96,-219.71,1.0,0.0,4.77,118.43,0.842,55869.0
582.23,-9.0,-220.54,1.0,0.0,3.38,118.95,0.843,55938.0
580.0,-9.05,-221.4,1.0,0.0,4.86,119.49,0.844,56010.0
577.74,-9.1,-222.24,1.0,0.0,5.67,120.04,0.845,56082.0
575.68,-9.14,-223.0,1.0,0.0,5.53,120.57,0.846,56148.0
573.49,-9.19,-223.77,1.0,0.0,4.99,121.11,0.847,56217.0
571.19,-9.23,-224.57,1.0,0.0,2.88,121.68,0.848,56289.0
569.08,-9.26,-225.3,1.0,0.0,1.62,122.24,0.849,56355.0
566.85,-9.3,-226.06,1.0,0.0,1.39,122.75,0.85,56424.0
564.71,-9.33,-226.78,1.0,0.0,1.49,123.27,0.851,56490.0
562.46,-9.36,-227.53,1.0,0.0,1.39,123.8,0.852,56559.0
560.3,-9.4,-228.23,1.0,0.0,0.99,124.33,0.853,56625.0
558.03,-9.44,-228.97,1.0,0.0,0.27,124.86,0.854,56694.0
555.84,-9.48,-229.68,1.0,0.0,-0.68,125.37,0.855,56760.0
553.55,-9.52,-230.42,1.0,0.0,-1.49,125.93,0.856,56829.0
551.45,-9.55,-231.09,1.0,0.0,-1.3,126.41,0.857,56892.0
549.24,-9.58,-231.81,1.0,0.0,-0.09,126.92,0.858,56958.0
547.12,-9.61,-232.49,1.0,0.0,1.12,127.4,0.859,57021.0
544.79,-9.64,-233.23,1.0,0.0,1.49,127.92,0.86,57090.0
542.65,-9.67,-233.92,1.0,0.0,1.57,128.39,0.861,57153.0
540.51,-9.7,-234.6,1.0,0.0,3.19,128.86,0.862,57216.0
538.25,-9.74,-235.32,1.0,0.0,4.5,129.34,0.863,57282.0
536.09,-9.77,-236.0,1.0,0.0,4.28,129.8,0.864,57345.0
533.7,-9.8,-236.74,1.0,0.0,3.46,130.3,0.865,57414.0
531.52,-9.83,-237.42,1.0,0.0,3.33,130.75,0.866,57477.0
529.33,-9.86,-238.09,1.0,0.0,3.33,131.18,0.867,57540.0
527.12,-9.9,-238.76,1.0,0.0,3.06,131.62,0.868,57603.0
524.91,-9.93,-239.43,1.0,0.0,2.2,132.04,0.869,57666.0
522.7,-9.97,-240.09,0.0,0.0,0.18,132.22,0.87,57729.0
520.48,-10.0,-240.75,0.0,0.0,-1.53,132.14,0.871,57792.0
518.26,-10.03,-241.4,0.0,0.0,-1.98,132.06,0.872,57855.0
516.04,-10.07,-242.05,0.0,0.0,-1.85,131.99,0.873,57918.0
513.83,-10.1,-242.7,0.0,0.0,-1.39,131.93,0.874,57981.0
511.61,-10.13,-243.35,1.0,0.0,-0.22,132.06,0.875,58044.0
509.39,-10.17,-244.0,1.0,0.0,0.68,132.45,0.876,58107.0
507.16,-10.21,-244.65,1.0,0.0,1.03,132.83,0.877,58170.0
504.93,-10.24,-245.3,1.0,0.0,1.3,133.22,0.878,58233.0
502.68,-10.28,-245.95,1.0,0.0,1.98,133.6,0.879,58296.0
500.44,-10.31,-246.6,1.0,0.0,3.06,133.99,0.88,58359.0
498.18,-10.34,-247.26,1.0,0.0,3.38,134.37,0.881,58422.0
495.91,-10.37,-247.91,1.0,0.0,3.38,134.75,0.882,58485.0
493.64,-10.41,-248.56,1.0,0.0,3.28,135.13,0.883,58548.0
491.58,-10.44,-249.14,1.0,0.0,2.74,135.47,0.884,58605.0
489.29,-10.47,-249.78,1.0,0.0,1.03,135.84,0.885,58668.0
487.11,-10.51,-250.39,1.0,0.0,-1.44,136.21,0.886,58728.0
484.8,-10.54,-251.03,1.0,0.0,-2.25,136.59,0.887,58791.0
482.5,-10.58,-251.67,1.0,0.0,-1.89,136.97,0.888,58854.0
480.41,-10.61,-252.25,1.0,0.0,-1.62,137.32,0.889,58911.0
478.2,-10.65,-252.86,1.0,0.0,-1.44,137.68,0.89,58971.0
475.87,-10.68,-253.5,1.0,0.0,-1.03,138.07,0.891,59034.0
473.76,-10.71,-254.09,1.0,0.0,-0.68,138.4,0.892,59091.0
471.43,-10.75,-254.74,1.0,0.0,-0.58,138.78,0.893,59154.0
469.2,-10.78,-255.36,1.0,0.0,-0.58,139.14,0.894,59214.0
467.07,-10.81,-255.95,1.0,0.0,-0.31,139.47,0.895,59271.0
464.83,-10.84,-256.57,1.0,0.0,0.45,139.83,0.896,59331.0
462.47,-10.88,-257.23,1.0,0.0,0.81,140.21,0.897,59394.0
460.33,-10.91,-257.83,1.0,0.0,0.68,140.55,0.898,59451.0
458.07,-10.95,-258.46,1.0,0.0,0.54,140.92,0.899,59511.0
455.92,-10.98,-259.06,1.0,0.0,0.45,141.25,0.9,59568.0
453.65,-11.01,-259.69,1.0,0.0,0.36,141.6,0.901,59628.0
451.26,-11.05,-260.36,1.0,0.0,0.5,141.98,0.902,59691.0
449.2,-11.08,-260.93,1.0,0.0,0.45,142.29,0.903,59745.0
446.8,-11.11,-261.6,1.0,0.0,0.45,142.68,0.904,59808.0
444.74,-11.15,-262.18,1.0,0.0,0.31,142.99,0.905,59862.0
442.32,-11.18,-262.85,1.0,0.0,0.0,143.37,0.906,59925.0
440.25,-11.21,-263.43,1.0,0.0,-0.36,143.69,0.907,59979.0
438.06,-11.24,-264.03,1.0,0.0,-1.44,144.02,0.908,60036.0
435.74,-11.28,-264.68,1.0,0.0,-2.16,144.37,0.909,60096.0
433.54,-11.31,-265.29,1.0,0.0,-1.62,144.71,0.91,60153.0
431.33,-11.34,-265.91,1.0,0.0,-0.76,145.04,0.911,60210.0
429.0,-11.38,-266.56,1.0,0.0,-0.5,145.39,0.912,60270.0
426.89,-11.41,-267.14,1.0,0.0,-0.5,145.72,0.913,60324.0
424.67,-11.45,-267.77,1.0,0.0,-0.5,146.03,0.914,60381.0
422.33,-11.48,-268.43,1.0,0.0,-0.5,146.4,0.915,60441.0
420.21,-11.51,-269.02,1.0,0.0,-0.41,146.71,0.916,60495.0
417.97,-11.55,-269.65,1.0,0.0,-0.41,147.05,0.917,60552.0
415.61,-11.58,-270.32,1.0,0.0,-0.5,147.39,0.918,60612.0
413.48,-11.62,-270.92,1.0,0.0,-0.41,147.71,0.919,60666.0
411.23,-11.65,-271.56,1.0,0.0,-0.36,148.04,0.92,60723.0
408.86,-11.68,-272.24,1.0,0.0,-0.36,148.38,0.921,60783.0
406.71,-11.72,-272.85,1.0,0.0,-0.18,148.7,0.922,60837.0
404.57,-11.75,-273.46,1.0,0.0,0.31,149.01,0.923,60891.0
402.29,-11.78,-274.11,1.0,0.0,1.62,149.34,0.924,60948.0
400.14,-11.81,-274.73,1.0,0.0,2.2,149.65,0.925,61002.0
397.74,-11.84,-275.41,1.0,0.0,1.21,149.99,0.926,61062.0
395.57,-11.87,-276.03,1.0,0.0,-0.5,150.3,0.927,61116.0
393.4,-11.89,-276.65,1.0,0.0,-1.44,150.61,0.928,61170.0
391.22,-11.92,-277.27,1.0,0.0,-1.44,150.91,0.929,61224.0
388.92,-11.95,-277.92,1.0,0.0,-1.12,151.23,0.93,61281.0
386.74,-11.97,-278.54,1.0,0.0,-1.21,151.53,0.931,61335.0
384.55,-11.98,-279.17,1.0,0.0,-0.9,151.83,0.932,61389.0
382.11,-12.0,-279.86,1.0,0.0,-0.54,152.17,0.933,61449.0
379.92,-12.01,-280.49,1.0,0.0,-0.22,152.46,0.934,61503.0
377.72,-12.03,-281.12,1.0,0.0,-0.41,152.74,0.935,61557.0
375.51,-12.04,-281.75,1.0,0.0,-1.03,153.02,0.936,61611.0
373.31,-12.05,-282.39,1.0,0.0,-1.12,153.32,0.937,61665.0
371.09,-12.06,-283.03,1.0,0.0,-1.12,153.6,0.938,61719.0
368.88,-12.08,-283.67,1.0,0.0,-1.12,153.89,0.939,61773.0
366.66,-12.09,-284.31,1.0,0.0,-1.12,154.17,0.94,61827.0
364.44,-12.1,-284.96,1.0,0.0,-1.03,154.46,0.941,61881.0
362.21,-12.1,-285.6,1.0,0.0,-0.72,154.74,0.942,61935.0
359.98,-12.1,-286.26,1.0,0.0,-0.22,155.02,0.943,61989.0
357.75,-12.11,-286.91,1.0,0.0,-0.31,155.3,0.944,62043.0
355.51,-12.11,-287.57,1.0,0.0,-0.31,155.56,0.945,62097.0
353.27,-12.11,-288.22,1.0,0.0,-0.13,155.84,0.946,62151.0
351.03,-12.11,-288.88,1.0,0.0,0.63,156.11,0.947,62205.0
348.78,-12.11,-289.55,1.0,0.0,1.21,156.38,0.948,62259.0
346.53,-12.11,-290.21,1.0,0.0,1.26,156.64,0.949,62313.0
344.27,-12.11,-290.88,1.0,0.0,0.99,156.91,0.95,62367.0
342.26,-12.11,-291.47,1.0,0.0,0.72,157.15,0.951,62415.0
340.0,-12.11,-292.14,1.0,0.0,0.68,157.42,0.952,62469.0
337.73,-12.11,-292.8,1.0,0.0,0.54,157.7,0.953,62523.0
335.58,-12.12,-293.43,1.0,0.0,0.31,157.94,0.954,62574.0
333.31,-12.12,-294.1,1.0,0.0,0.0,158.21,0.955,62628.0
331.03,-12.12,-294.77,1.0,0.0,-0.18,158.49,0.956,62682.0
328.74,-12.12,-295.44,1.0,0.0,-0.36,158.75,0.957,62736.0
326.71,-12.12,-296.03,1.0,0.0,-0.54,158.98,0.958,62784.0
324.42,-12.11,-296.7,1.0,0.0,-0.54,159.25,0.959,62838.0
322.25,-12.12,-297.34,1.0,0.0,-0.58,159.48,0.96,62889.0
319.95,-12.12,-298.01,1.0,0.0,-0.54,159.74,0.961,62943.0
317.65,-12.12,-298.68,1.0,0.0,-0.58,160.01,0.962,62997.0
315.6,-12.12,-299.28,1.0,0.0,-0.54,160.25,0.963,63045.0
313.3,-12.12,-299.95,1.0,0.0,-0.5,160.51,0.964,63099.0
311.11,-12.12,-300.59,1.0,0.0,-0.5,160.74,0.965,63150.0
308.8,-12.13,-301.27,1.0,0.0,-0.41,160.99,0.966,63204.0
306.48,-12.13,-301.95,1.0,0.0,-0.5,161.26,0.967,63258.0
304.41,-12.13,-302.56,1.0,0.0,-0.41,161.48,0.968,63306.0
302.22,-12.13,-303.2,1.0,0.0,-0.36,161.73,0.969,63357.0
299.89,-12.13,-303.89,1.0,0.0,-0.22,162.0,0.97,63411.0
297.81,-12.13,-304.5,1.0,0.0,-0.18,162.21,0.971,63459.0
295.48,-12.13,-305.19,1.0,0.0,-0.18,162.46,0.972,63513.0
293.27,-12.13,-305.84,1.0,0.0,-0.13,162.7,0.973,63564.0
290.93,-12.12,-306.53,1.0,0.0,0.31,162.95,0.974,63618.0
288.84,-12.12,-307.15,1.0,0.0,0.9,163.16,0.975,63666.0
286.62,-12.12,-307.8,1.0,0.0,1.03,163.39,0.976,63717.0
284.27,-12.12,-308.5,1.0,0.0,0.9,163.64,0.977,63771.0
282.18,-12.12,-309.12,1.0,0.0,0.45,163.86,0.978,63819.0
279.95,-12.12,-309.77,1.0,0.0,0.13,164.09,0.979,63870.0
277.59,-12.13,-310.47,1.0,0.0,0.31,164.34,0.98,63924.0
275.48,-12.13,-311.09,1.0,0.0,0.5,164.56,0.981,63972.0
273.24,-12.13,-311.75,1.0,0.0,0.5,164.81,0.982,64023.0
271.13,-12.13,-312.37,1.0,0.0,0.5,165.03,0.983,64071.0
268.89,-12.13,-313.03,1.0,0.0,0.36,165.25,0.984,64122.0
266.51,-12.13,-313.73,1.0,0.0,0.27,165.48,0.985,64176.0
264.39,-12.12,-314.35,1.0,0.0,0.27,165.69,0.986,64224.0
262.13,-12.12,-315.01,1.0,0.0,0.27,165.91,0.987,64275.0
260.01,-12.12,-315.63,1.0,0.0,0.27,166.12,0.988,64323.0
257.75,-12.12,-316.29,1.0,0.0,0.27,166.33,0.989,64374.0
255.35,-12.12,-316.99,1.0,0.0,0.31,166.55,0.99,64428.0
253.35,-12.12,-317.57,1.0,0.0,0.27,166.75,0.991,64473.0
250.95,-12.12,-318.27,1.0,0.0,0.18,166.97,0.992,64527.0
248.81,-12.12,-318.89,1.0,0.0,0.27,167.18,0.993,64575.0
246.53,-12.13,-319.55,1.0,0.0,0.27,167.4,0.994,64626.0
244.38,-12.13,-320.17,1.0,0.0,0.27,167.6,0.995,64674.0
242.1,-12.12,-320.83,1.0,0.0,0.36,167.8,0.996,64725.0
239.95,-12.11,-321.45,1.0,0.0,0.27,168.01,0.997,64773.0
237.66,-12.09,-322.11,1.0,0.0,0.13,168.2,0.998,64824.0
235.51,-12.09,-322.74,1.0,0.0,0.13,168.38,0.999,64872.0
233.21,-12.09,-323.4,0.0,0.0,0.13,168.55,1.0,64923.0
232.27,-12.09,-323.67,0.0,0.0,0.31,168.52,0.0,64944.0
231.05,-12.09,-324.02,0.0,0.0,0.18,168.45,0.001,64971.0
228.76,-12.09,-324.67,0.0,0.0,0.09,168.33,0.002,42.0
226.6,-12.08,-325.29,0.0,0.0,0.18,168.22,0.003,90.0
224.31,-12.07,-325.95,0.0,0.0,0.13,168.09,0.004,141.0
222.16,-12.06,-326.56,0.0,0.0,0.45,167.96,0.005,189.0
219.87,-12.05,-327.22,1.0,0.0,0.31,167.67,0.006,240.0
217.72,-12.04,-327.83,1.0,0.0,0.09,167.73,0.007,288.0
215.43,-12.03,-328.48,1.0,0.0,0.09,167.89,0.008,339.0
213.28,-12.02,-329.1,1.0,0.0,0.13,168.06,0.009,387.0
210.99,-12.01,-329.75,1.0,0.0,0.18,168.23,0.01,438.0
208.83,-11.99,-330.36,1.0,0.0,0.18,168.4,0.011,486.0
206.53,-11.98,-331.02,1.0,0.0,0.18,168.59,0.012,537.0
204.37,-11.96,-331.63,1.0,0.0,0.09,168.75,0.013,585.0
202.07,-11.95,-332.28,1.0,0.0,0.13,168.92,0.014,636.0
199.9,-11.93,-332.89,1.0,0.0,0.18,169.08,0.015,684.0
196.23,-11.9,-333.93,1.0,0.0,0.0,169.35,0.016,765.0
195.42,-11.89,-334.16,1.0,0.0,-0.13,169.41,0.017,783.0
193.11,-11.86,-334.82,1.0,0.0,-0.54,169.58,0.018,834.0
190.93,-11.84,-335.43,1.0,0.0,-0.94,169.73,0.019,882.0
188.62,-11.81,-336.09,1.0,0.0,-1.49,169.89,0.02,933.0
186.44,-11.78,-336.7,1.0,0.0,-1.44,170.04,0.021,981.0
184.12,-11.75,-337.36,1.0,0.0,-1.08,170.21,0.022,1032.0
182.07,-11.72,-337.94,1.0,0.0,-0.76,170.34,0.023,1077.0
179.89,-11.69,-338.56,1.0,0.0,-0.76,170.49,0.024,1125.0
177.56,-11.65,-339.22,1.0,0.0,-0.72,170.64,0.025,1176.0
175.37,-11.61,-339.84,1.0,0.0,-0.9,170.78,0.026,1224.0
173.05,-11.57,-340.51,1.0,0.0,-1.03,170.93,0.027,1275.0
170.86,-11.54,-341.14,1.0,0.0,-1.03,171.07,0.028,1323.0
168.53,-11.5,-341.81,1.0,0.0,-1.03,171.23,0.029,1374.0
166.47,-11.46,-342.4,1.0,0.0,-1.03,171.37,0.03,1419.0
164.27,-11.42,-343.03,1.0,0.0,-1.03,171.51,0.031,1467.0
161.94,-11.38,-343.71,1.0,0.0,-1.21,171.66,0.032,1518.0
159.74,-11.33,-344.35,1.0,0.0,-1.53,171.8,0.033,1566.0
157.4,-11.28,-345.03,1.0,0.0,-1.8,171.94,0.034,1617.0
155.34,-11.23,-345.63,1.0,0.0,-1.8,172.06,0.035,1662.0
153.14,-11.18,-346.28,1.0,0.0,-1.85,172.19,0.036,1710.0
150.8,-11.12,-346.97,1.0,0.0,-1.85,172.32,0.037,1761.0
148.74,-11.07,-347.58,1.0,0.0,-1.8,172.44,0.038,1806.0
146.26,-11.0,-348.31,1.0,0.0,-1.71,172.58,0.039,1860.0
144.19,-10.95,-348.93,1.0,0.0,-1.53,172.69,0.04,1905.0
141.99,-10.88,-349.59,1.0,0.0,-1.39,172.81,0.041,1953.0
139.64,-10.81,-350.3,1.0,0.0,-1.12,172.94,0.042,2004.0
137.57,-10.75,-350.92,1.0,0.0,-1.03,173.05,0.043,2049.0
135.37,-10.68,-351.59,1.0,0.0,-1.08,173.16,0.044,2097.0
133.02,-10.61,-352.31,1.0,0.0,-1.08,173.29,0.045,2148.0
130.95,-10.54,-352.94,1.0,0.0,-0.94,173.38,0.046,2193.0
128.74,-10.47,-353.62,1.0,0.0,-0.85,173.51,0.047,2241.0
126.39,-10.39,-354.35,1.0,0.0,-0.76,173.63,0.048,2292.0
124.32,-10.32,-354.99,1.0,0.0,-0.76,173.73,0.049,2337.0
122.11,-10.25,-355.68,1.0,0.0,-0.85,173.84,0.05,2385.0
119.76,-10.17,-356.41,1.0,0.0,-0.9,173.97,0.051,2436.0
117.69,-10.1,-357.06,1.0,0.0,-0.9,174.08,0.052,2481.0
115.47,-10.02,-357.76,1.0,0.0,-0.68,174.2,0.053,2529.0
113.12,-9.93,-358.5,1.0,0.0,-0.5,174.32,0.054,2580.0
111.04,-9.85,-359.15,1.0,0.0,-0.36,174.41,0.055,2625.0
108.83,-9.76,-359.85,1.0,0.0,-0.31,174.51,0.056,2673.0
106.47,-9.67,-360.6,1.0,0.0,-0.41,174.62,0.057,2724.0
104.39,-9.58,-361.26,1.0,0.0,-0.9,174.71,0.058,2769.0
102.03,-9.48,-362.01,1.0,0.0,-1.44,174.82,0.059,2820.0
99.81,-9.39,-362.72,1.0,0.0,-1.89,174.92,0.06,2868.0
97.73,-9.29,-363.38,1.0,0.0,-2.43,175.01,0.061,2913.0
95.65,-9.2,-364.05,1.0,0.0,-2.43,175.1,0.062,2958.0
93.43,-9.09,-364.77,1.0,0.0,-2.25,175.18,0.063,3006.0
91.21,-8.98,-365.49,1.0,0.0,-2.02,175.28,0.064,3054.0
88.99,-8.88,-366.21,1.0,0.0,-1.98,175.36,0.065,3102.0
86.63,-8.76,-366.98,1.0,0.0,-2.02,175.44,0.066,3153.0
84.56,-8.65,-367.66,1.0,0.0,-1.71,175.51,0.067,3198.0
82.33,-8.53,-368.39,1.0,0.0,-1.39,175.62,0.068,3246.0
80.25,-8.42,-369.08,1.0,0.0,-0.68,175.67,0.069,3291.0
77.89,-8.3,-369.86,1.0,0.0,0.54,175.76,0.07,3342.0
75.81,-8.18,-370.56,1.0,0.0,1.44,175.81,0.071,3387.0
73.59,-8.05,-371.3,1.0,0.0,1.62,175.88,0.072,3435.0
71.23,-7.91,-372.1,1.0,0.0,2.2,175.99,0.073,3486.0
69.15,-7.79,-372.8,1.0,0.0,3.87,176.05,0.074,3531.0
67.06,-7.66,-373.49,1.0,0.0,5.49,176.11,0.075,3576.0
64.83,-7.53,-374.24,1.0,0.0,6.93,176.16,0.076,3624.0
62.47,-7.38,-375.03,1.0,0.0,6.12,176.22,0.077,3675.0
60.37,-7.25,-375.71,1.0,0.0,3.55,176.25,0.078,3720.0
58.29,-7.11,-376.4,1.0,0.0,1.49,176.31,0.079,3765.0
56.04,-6.97,-377.13,1.0,0.0,0.63,176.35,0.08,3813.0
53.68,-6.8,-377.91,1.0,0.0,1.62,176.38,0.081,3864.0
51.58,-6.67,-378.58,1.0,0.0,4.77,176.39,0.082,3909.0
49.34,-6.51,-379.3,1.0,0.0,6.61,176.43,0.083,3957.0
47.26,-6.38,-379.95,1.0,0.0,7.47,176.44,0.084,4002.0
44.86,-6.2,-380.71,1.0,0.0,5.72,176.44,0.085,4053.0
42.75,-6.07,-381.37,1.0,0.0,3.87,176.45,0.086,4098.0
40.51,-5.9,-382.06,1.0,0.0,2.61,176.5,0.087,4146.0
38.43,-5.75,-382.69,0.77,0.48,1.66,176.41,0.088,4191.0
36.05,-5.59,-383.41,0.8,1.0,1.12,174.8,0.089,4242.0
33.97,-5.46,-384.04,0.8,1.0,3.73,173.11,0.09,4287.0
31.76,-5.3,-384.71,0.8,1.0,5.67,170.97,0.091,4335.0
29.46,-5.13,-385.4,0.35,1.0,4.09,168.58,0.092,4386.0
27.33,-4.97,-386.03,0.0,1.0,-2.38,166.28,0.093,4434.0
25.09,-4.8,-386.69,0.0,1.0,-7.29,163.77,0.094,4485.0
22.76,-4.62,-387.37,0.0,1.0,-5.8,161.0,0.095,4539.0
20.47,-4.44,-388.04,0.0,1.0,0.63,158.4,0.096,4593.0
18.46,-4.29,-388.63,0.0,1.0,5.72,156.06,0.097,4641.0
16.23,-4.11,-389.27,0.0,1.0,5.67,153.78,0.098,4695.0
13.79,-3.93,-389.97,0.0,1.0,2.92,151.26,0.099,4755.0
11.63,-3.76,-390.58,0.36,1.0,3.91,148.97,0.1,4809.0
9.5,-3.6,-391.18,0.8,1.0,6.12,146.88,0.101,4863.0
7.3,-3.42,-391.79,0.8,1.0,6.93,144.46,0.102,4920.0
4.98,-3.23,-392.43,0.27,1.0,5.13,141.76,0.103,4980.0
2.84,-3.05,-393.01,0.0,1.0,0.45,139.1,0.104,5037.0
0.62,-2.88,-393.6,0.0,1.0,-3.42,136.5,0.105,5097.0
-1.65,-2.69,-394.2,0.0,1.0,-5.76,133.63,0.106,5160.0
-3.9,-2.53,-394.77,0.0,0.93,-7.47,131.0,0.107,5223.0
-6.09,-2.34,-395.33,0.0,0.44,-8.64,128.43,0.108,5286.0
-8.36,-2.16,-395.89,0.0,0.29,-8.01,126.5,0.109,5352.0
-10.69,-1.96,-396.45,0.0,0.23,-4.68,124.82,0.11,5421.0
-12.91,-1.78,-396.96,0.0,0.13,-2.47,123.57,0.111,5487.0
-15.2,-1.59,-397.48,0.0,0.08,-0.22,122.56,0.112,5556.0
-17.38,-1.41,-397.96,0.0,0.05,0.81,121.78,0.113,5622.0
